# Fuel U235 4.4%
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12
12,12,12,12,-40,12,12,12,12,12,12,12,-40,12,12,12,12
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12
12,12,12,12,-40,12,12,12,12,12,12,12,-40,12,12,12,12
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
