# Air filled Tubes
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,-40,40,40,-40,40,40,-40,40,40,40,40,40
40,40,40,-40,40,40,40,40,40,40,40,40,40,-40,40,40,40
40,40,40,40,-40,40,40,40,40,40,40,40,-40,40,40,40,40
40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40,-40,40,40
40,40,40,40,-40,40,40,40,40,40,40,40,-40,40,40,40,40
40,40,40,-40,40,40,40,40,40,40,40,40,40,-40,40,40,40
40,40,40,40,40,-40,40,40,-40,40,40,-40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
