# 4% with 6% Gd, 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12 
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12 
12,12,12,12,20,12,12,12,12,12,12,12,20,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,20,12,12,12,12,12,12,12,20,12,12,12,12 
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12 
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
