# 4% with 8% Gd
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,7,7,7,-40,7,7,-40,7,7,-40,7,7,7,7,7 
7,7,7,-40,7,7,7,7,7,7,7,7,7,-40,7,7,7 
7,7,7,7,21,7,7,7,7,7,7,7,21,7,7,7,7 
7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7,-40,7,7 
7,7,7,7,21,7,7,7,7,7,7,7,21,7,7,7,7 
7,7,7,-40,7,7,7,7,7,7,7,7,7,-40,7,7,7 
7,7,7,7,7,-40,7,7,-40,7,7,-40,7,7,7,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7 
