# 4% with 120% Gd
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12 
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12 
12,12,12,12,22,12,12,12,12,12,12,12,22,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12,-40,12,12 
12,12,12,12,22,12,12,12,12,12,12,12,22,12,12,12,12 
12,12,12,-40,12,12,12,12,12,12,12,12,12,-40,12,12,12 
12,12,12,12,12,-40,12,12,-40,12,12,-40,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12 
